ID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth
3570,42731,1,0,64,159,2,51,6,2,24,3,4,1,5,5
3783,52854,1,1,43,105,0,10,0,1,0,2,2,1,4,5
10207,22775,1,0,40,5,1,8,0,0,1,1,1,0,2,8
10906,46681,0,2,52,269,15,69,15,19,38,2,4,6,4,5
3427,59821,0,1,11,629,0,70,0,0,35,6,11,2,7,8
5209,50002,0,1,21,443,5,71,21,16,82,2,8,2,7,7
10711,69755,0,0,23,217,77,373,111,23,93,1,3,6,12,1
10785,44078,1,1,17,24,1,10,2,0,4,2,2,0,3,5
2814,30560,1,0,6,9,1,5,4,5,7,1,1,0,3,7
6866,35924,1,1,56,8,0,14,2,3,7,1,1,0,3,5
1665,64140,0,2,71,1459,0,61,0,15,215,5,2,5,6,5
6575,56386,1,1,51,230,48,214,13,32,75,8,9,1,7,9
3829,24594,1,0,94,1,3,6,10,0,9,1,1,0,3,5
3091,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4
10141,39228,0,0,1,7,1,6,0,3,3,1,0,0,3,4
5177,58494,0,1,56,298,7,68,4,0,19,2,6,2,6,6
7005,58684,0,0,71,479,35,179,28,7,85,1,5,3,12,2
6409,57136,0,0,18,267,140,599,34,12,127,1,7,5,7,6
7485,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4
8079,22448,1,0,86,3,1,8,23,2,18,3,2,1,3,3
8395,82014,0,0,48,980,37,265,35,163,31,1,3,6,12,6
10352,34213,1,1,2,50,4,28,6,3,26,3,3,1,2,9
4931,157146,0,0,13,1,0,1725,2,1,1,0,0,28,0,1
13,25358,0,1,57,19,0,5,0,0,8,2,1,0,3,6
1834,35544,1,0,77,30,5,23,4,1,4,1,2,0,3,7
2285,36634,0,1,0,213,9,76,4,3,30,3,5,2,5,7
2295,62670,0,1,57,539,30,92,80,46,38,1,5,3,13,3
1378,50334,0,1,24,284,16,160,84,16,134,6,7,4,6,6
2781,72066,0,0,55,1003,34,536,134,51,34,1,4,6,6,2
1165,50729,1,1,62,239,13,143,45,4,52,9,6,2,7,6
1404,34916,2,0,89,51,23,82,33,0,42,4,5,1,3,9
6457,64892,0,1,77,527,24,230,32,24,65,2,6,4,12,4
2639,43602,1,1,45,19,5,12,10,3,19,3,3,1,2,6
8299,33996,0,0,46,40,2,15,8,0,6,1,1,1,3,4
6437,41473,1,0,80,21,8,20,15,3,9,1,2,0,3,7
6912,63246,0,2,60,593,30,91,29,22,7,1,6,3,12,4
7327,36732,1,1,71,21,5,3,10,1,7,3,1,1,4,2
5299,69084,1,0,43,1181,107,199,39,30,30,2,7,3,13,8
4127,77766,0,1,97,1004,59,265,115,59,27,2,11,10,11,6
8143,37929,0,0,49,202,2,46,3,2,10,2,4,2,5,7
1964,86610,0,0,66,446,107,768,33,196,53,1,5,6,6,2
3690,80141,0,0,20,1184,102,673,52,40,40,1,7,4,10,6
3433,72635,0,0,54,390,22,323,104,35,107,1,6,8,6,3
3389,69016,0,1,61,726,53,363,123,107,161,4,8,9,13,5
4712,20193,0,0,18,8,8,22,24,11,9,1,1,1,4,4
1170,27573,1,0,45,50,15,110,39,15,15,4,5,1,4,8
6347,15862,1,0,26,1,1,4,11,9,10,1,1,0,3,8
4065,49544,1,0,0,308,0,73,0,0,23,2,5,1,8,7
8230,33228,1,0,28,22,2,31,7,4,5,1,2,0,3,7
1215,70440,0,0,49,690,117,499,76,102,88,1,5,10,7,3
5939,38232,1,1,84,43,5,28,7,6,33,4,3,1,3,5
2156,22554,1,1,38,27,0,10,0,0,4,4,2,0,4,5
7788,23536,1,0,53,6,0,3,0,0,1,1,0,0,3,3
10323,49413,0,1,88,205,7,41,3,2,46,2,4,2,5,5
7947,42231,1,1,99,24,0,8,0,1,4,1,1,0,3,5
1891,78789,0,0,12,667,50,850,21,83,83,1,4,6,5,2
2570,56534,0,1,35,691,7,61,10,0,46,4,10,4,7,8
9256,58350,0,1,5,493,26,206,116,80,80,4,8,3,12,6
295,81217,0,0,77,493,70,324,146,40,84,1,3,7,11,1
7397,49090,0,1,45,494,5,82,7,0,100,3,7,2,9,7
6349,61787,0,0,71,621,73,414,78,48,85,1,8,4,6,5
10790,18169,1,0,40,9,0,5,0,0,7,1,1,0,2,8
10398,24336,1,0,82,1,6,2,8,2,12,1,1,0,2,7
2431,18222,0,0,70,12,4,19,12,6,14,1,2,0,3,8
550,62335,0,1,87,243,131,217,85,6,26,2,3,3,13,2
1890,42033,1,1,95,11,1,4,2,0,7,1,1,0,2,7
10742,86580,0,0,72,532,21,127,26,20,20,0,4,2,5,1
10356,41437,1,1,5,29,0,2,0,0,1,1,1,0,3,7
4676,73705,0,2,86,612,91,520,258,107,107,2,9,6,8,5
8852,61064,0,1,80,387,126,342,0,45,180,5,8,4,11,6
3565,38452,1,1,62,56,0,14,0,0,2,3,3,0,3,7
5294,18358,1,0,49,6,8,19,16,4,4,3,3,0,4,7
1958,55012,0,1,85,582,0,65,0,0,13,6,8,2,9,5
7349,9722,1,0,7,6,17,16,6,16,42,4,3,1,3,8
8799,38175,1,0,6,70,6,69,2,3,3,3,3,1,4,7
1351,58656,0,1,25,962,12,194,16,24,12,4,7,8,13,6
1045,52117,0,1,55,112,10,107,30,0,20,2,5,2,4,7
7732,64813,1,0,81,293,0,124,179,97,52,1,7,2,10,5
8070,54222,0,1,98,199,12,31,3,12,7,1,3,3,5,3
477,83512,0,0,31,1060,61,835,80,20,101,1,4,7,10,1
7832,77520,0,1,30,940,44,396,0,88,58,1,8,7,7,4
2202,41154,0,1,98,44,2,11,2,3,7,1,1,0,4,5
7396,80398,0,0,92,342,51,936,207,35,26,1,5,8,12,3
4055,18746,1,0,41,2,10,11,12,9,20,2,3,0,3,6
10340,35196,1,0,68,75,12,141,43,39,187,6,6,1,5,8
10091,60230,0,1,78,520,20,367,39,81,40,2,6,3,6,5
7629,22108,1,1,46,5,3,9,6,2,6,2,2,0,3,7
10640,44392,1,1,71,87,5,71,7,12,29,5,4,1,4,7
3498,55424,0,1,6,462,61,184,10,53,107,4,7,5,9,6
6742,17688,1,0,82,2,2,1,3,1,2,1,1,0,2,8
1172,92491,0,0,71,979,44,935,29,25,22,1,7,5,12,3
569,90273,0,0,32,704,129,853,120,74,111,1,5,6,7,2
4686,82571,0,0,28,861,31,558,62,95,79,0,6,5,13,2
1381,38513,1,0,20,172,3,115,16,0,18,5,6,1,5,8
2634,16653,1,0,10,5,7,31,15,4,7,3,2,1,3,6
10905,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8
1744,23529,0,1,67,9,7,13,3,2,20,1,1,1,2,6
1000,74881,1,1,48,505,72,270,36,27,54,4,9,2,12,5
3828,71107,0,1,61,533,10,217,198,174,195,2,7,6,13,4
8605,46910,1,1,36,48,0,14,0,0,6,2,2,0,3,6
10304,18690,0,0,77,6,1,7,23,4,19,1,1,1,2,8
4351,37244,1,1,90,18,2,10,0,0,25,1,1,1,2,7
10129,82427,0,0,35,482,147,509,104,107,107,1,3,5,12,1
2499,75342,0,1,38,204,97,97,21,118,26,1,5,2,10,4
10092,70044,0,1,46,1073,0,250,153,14,14,4,7,10,5,5
7500,79146,1,1,33,245,16,223,21,43,16,2,8,1,8,6
5796,77437,0,0,70,560,21,442,29,44,29,1,4,5,13,1
10556,54984,0,1,51,173,13,131,32,3,6,4,6,1,6,7
1064,42403,1,0,18,22,1,11,0,5,3,1,1,0,3,8
48,55761,0,1,97,136,1,12,0,3,32,2,4,1,3,6
7610,37292,1,0,32,275,0,86,10,23,66,5,6,3,5,8
263,45576,0,0,9,56,19,29,2,14,25,1,3,1,3,8
10814,70321,0,0,6,303,23,751,82,26,191,1,6,5,13,4
9710,58086,0,1,80,708,7,62,0,0,15,2,11,3,7,8
9292,81795,0,0,74,324,132,693,27,118,88,1,4,11,7,2
10250,28389,0,0,49,1,5,3,7,4,8,1,1,0,2,7
7881,66835,0,0,21,620,26,195,34,17,141,1,6,4,13,2
5847,69901,0,1,95,312,21,206,102,92,149,3,7,3,10,5
737,80360,0,0,56,1493,86,454,112,43,43,2,4,4,5,2
3571,63342,0,1,48,918,21,118,13,10,21,3,8,3,5,6
7807,44989,0,1,26,98,0,106,49,10,106,5,5,1,5,6
3878,31859,1,0,3,3,4,7,15,8,11,1,1,0,3,7
5092,51569,0,1,39,380,0,47,6,0,34,4,7,1,7,8
2154,30372,1,1,33,15,0,12,7,3,7,3,2,0,3,7
5394,16014,1,1,42,3,9,4,7,8,7,4,1,1,4,3
3798,41120,1,1,80,24,2,23,0,8,24,3,2,1,3,6
3524,39763,1,0,9,80,1,60,4,6,16,2,5,1,2,9
5247,38725,1,1,52,31,0,6,2,1,5,2,1,0,4,4
5883,77981,1,0,78,138,120,204,16,126,60,3,7,4,7,5
2118,62905,0,1,68,166,75,96,119,107,59,3,7,2,8,4
8812,13533,1,0,45,12,3,8,8,0,17,2,2,0,3,7
6616,59481,0,1,47,178,3,85,71,66,58,2,3,3,8,2
2797,72117,0,1,34,707,20,171,65,60,50,1,9,7,9,5
4328,21955,1,0,81,5,1,7,17,14,11,2,2,1,3,6
9167,67131,0,1,72,465,71,250,93,35,62,3,9,2,12,6
10560,36802,1,0,23,16,1,2,0,0,1,1,1,0,3,5
2631,71853,0,0,29,358,108,413,141,97,32,1,2,8,6,1
8312,28249,0,0,80,1,9,7,2,14,10,1,2,0,3,6
5534,47808,0,1,30,123,1,26,2,0,72,2,3,2,3,7
5093,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9
7592,51012,0,0,86,102,9,63,2,9,24,1,4,1,4,6
8895,70596,0,0,68,347,44,534,17,0,26,1,3,5,12,2
8584,85431,0,0,54,376,53,462,168,53,53,1,2,7,7,0
2694,42664,0,1,44,21,0,3,0,0,0,1,1,0,3,6
8910,42586,1,1,7,194,2,56,0,0,0,5,4,1,6,8
7433,29760,1,0,87,64,4,68,7,5,17,4,3,1,4,8
164,28973,0,0,59,206,0,46,3,2,12,2,5,1,5,8
10477,39435,1,0,16,71,0,18,0,0,13,1,3,1,2,7
2681,65370,0,0,1,71,22,112,138,89,29,1,2,3,13,1
5150,20194,1,0,64,0,4,7,11,10,15,2,2,0,3,6
5283,42473,1,1,72,93,1,21,0,4,25,3,2,1,4,5
9645,64590,0,0,98,920,138,168,36,46,30,1,9,4,10,6
10678,71232,0,1,91,653,17,170,34,26,17,2,11,2,10,7
7261,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8
9648,46904,1,1,20,153,4,56,0,9,31,4,5,1,4,8
2870,49094,0,1,6,376,0,38,11,8,69,5,6,3,6,6
8008,36075,1,0,54,46,0,30,12,1,30,1,2,0,4,6
1513,60839,1,1,72,600,21,128,223,150,128,13,2,2,12,8
6173,77298,0,1,46,425,115,292,23,35,79,1,6,6,11,3
1419,34026,1,1,11,18,6,15,12,8,17,3,2,1,3,5
9150,48918,1,1,21,52,0,9,0,0,1,2,1,0,4,4
7960,82122,0,0,89,734,22,350,151,25,100,1,3,9,13,1
1250,37697,1,0,82,34,6,21,11,4,8,1,2,1,3,6
9905,34074,1,1,69,135,1,41,10,1,67,5,3,3,3,6
10691,28520,1,1,55,11,0,10,0,2,20,1,1,1,2,6
7002,62535,0,1,13,163,48,90,0,45,52,1,3,2,8,3
2952,36273,1,0,80,29,3,30,3,2,9,2,3,0,3,6
8439,63404,0,2,97,734,26,70,11,44,17,2,6,3,4,4
762,75774,1,0,27,340,21,134,258,14,56,1,7,5,8,4
2831,78416,0,1,99,453,38,279,188,38,183,2,7,7,10,3
6977,75702,0,1,87,1073,0,629,145,37,37,1,10,5,13,6
6289,59385,1,1,85,135,0,10,0,4,36,2,3,1,4,5
4168,37070,1,1,30,231,7,137,4,15,39,9,5,1,8,7
8397,44689,1,1,82,18,0,5,0,0,11,2,1,1,2,7
9284,53977,0,1,21,620,16,165,0,24,82,5,5,5,12,5
6237,7144,0,2,92,81,4,33,5,2,291,0,23,1,1,0
3130,18701,1,1,95,12,4,2,10,6,10,4,2,0,4,5
1619,90369,0,0,2,292,51,981,224,23,17,1,4,6,6,1
1990,63159,0,0,74,965,34,586,89,86,37,1,3,5,8,3
5513,37758,1,1,49,27,2,10,0,0,1,2,1,0,3,8
269,46757,0,1,71,777,30,163,0,51,122,6,4,4,7,9
8093,79734,0,0,72,572,8,232,23,62,17,1,4,3,6,1
10513,63207,0,0,68,438,169,565,91,169,70,1,2,3,6,7
10177,72071,0,1,4,531,69,300,150,138,150,3,5,4,8,2
2549,21840,1,0,80,17,0,9,0,0,1,1,1,0,3,9
5782,58582,0,1,15,402,35,106,101,77,42,2,9,2,9,5
10057,72282,0,0,70,503,27,419,90,139,153,1,5,7,9,7
10307,50387,0,2,91,369,9,87,12,14,34,3,6,2,8,5
8566,32583,1,1,10,5,0,3,0,0,1,1,1,0,2,7
2415,62568,0,1,99,362,17,398,80,35,61,3,5,3,5,4
5684,44635,1,1,25,56,0,9,0,0,3,2,2,0,3,7
8334,33316,1,1,34,79,1,31,4,4,12,3,2,1,4,6
9166,63967,0,1,57,387,84,141,73,35,162,3,4,4,12,2
1440,52513,0,0,84,367,17,241,104,188,232,2,9,5,9,7
78,25293,1,0,51,15,0,11,0,2,9,1,1,1,2,8
5441,54111,0,1,97,267,6,54,8,3,50,2,5,2,6,5
5302,78394,0,0,13,298,27,697,216,24,166,1,4,6,5,2
4687,80739,0,0,92,674,92,736,39,0,92,1,3,11,9,1
1087,22669,1,0,30,16,14,36,37,22,48,3,4,1,2,9
6859,29236,1,0,30,37,4,24,16,9,9,2,4,0,3,9
9860,44911,0,1,11,159,0,22,2,1,31,3,4,1,4,7
7129,54693,0,1,72,686,17,142,23,26,35,8,6,4,13,6
5866,48186,1,0,39,97,3,66,12,7,34,3,4,1,4,7
10521,54809,1,1,0,63,6,57,13,13,22,4,2,1,5,4
7393,41580,1,1,15,56,5,24,4,0,3,3,2,1,3,5
7849,80336,0,0,12,209,19,456,160,142,66,1,2,9,13,1
332,47743,0,1,56,198,2,43,0,12,20,3,4,1,6,6
9847,62972,0,1,39,313,15,47,20,0,192,2,7,4,3,6
531,57333,0,1,55,941,14,397,76,58,176,11,8,5,9,6
9576,32313,1,0,60,86,4,56,2,4,7,3,4,0,4,9
6906,84953,0,0,73,167,48,602,63,72,72,1,3,10,4,2
7419,27071,1,0,90,8,3,19,0,2,3,2,2,0,3,6
3170,68148,0,0,86,389,66,408,37,57,85,1,4,4,6,2
8527,65735,1,1,37,239,7,119,4,15,11,5,6,2,6,7
7872,86836,0,0,7,179,21,273,0,21,63,1,6,10,6,5
9931,4023,1,1,29,5,0,1,1,1,1,15,0,0,0,19
10595,30093,0,0,19,2,6,28,13,4,16,1,2,0,3,7
4609,57705,0,1,14,383,0,53,6,4,40,3,8,1,6,6
5010,25008,1,0,72,2,8,8,6,1,9,2,1,0,3,8
4427,83257,0,0,56,536,27,590,38,107,67,1,5,10,12,6
11148,22280,1,0,85,2,1,4,3,1,2,1,1,0,2,8
1168,72159,0,0,62,322,53,899,34,40,53,1,4,6,10,2
9595,64260,0,0,1,539,169,816,20,0,30,1,4,5,4,3
10163,82733,0,0,28,712,50,420,65,38,38,1,8,4,7,4
2886,74290,0,1,70,1121,0,72,0,12,12,4,10,8,10,6
6710,58217,2,1,84,68,1,13,3,5,13,1,2,0,4,6
5316,21024,0,0,89,36,4,18,6,2,18,1,2,0,4,7
9029,70116,0,0,73,707,44,603,95,58,29,1,2,8,12,1
521,54006,1,0,42,174,77,203,6,24,97,2,8,1,7,7
1459,69063,0,1,16,666,35,124,69,8,26,1,5,3,5,3
10241,11448,0,0,16,0,0,0,6,2,6,1,1,0,2,6
1630,61825,0,1,56,162,50,100,55,30,27,1,4,2,8,4
3254,70886,1,0,65,407,70,239,103,88,53,1,5,4,4,2
9064,69109,0,0,10,823,25,459,124,29,95,1,6,6,7,4
3678,60208,1,1,13,488,23,71,15,0,59,11,8,3,7,7
4227,32889,1,1,78,28,0,13,4,2,8,3,2,1,3,5
9467,34738,1,0,51,3,2,10,3,0,2,1,1,0,3,6
8486,30538,1,0,27,284,0,52,8,3,20,4,9,0,4,10
2186,82326,0,0,30,938,142,754,159,81,183,1,5,10,6,2
3286,26642,1,0,71,13,2,15,2,2,8,2,2,0,3,6
8602,69932,0,1,97,412,172,153,150,105,57,2,7,6,11,4
3722,44503,1,1,83,31,1,8,0,0,8,2,2,0,3,6
6715,60200,0,1,3,502,19,132,0,6,26,6,6,2,11,6
4796,49638,0,1,71,18,10,3,3,5,0,1,1,0,3,2
9612,23830,0,0,3,1,8,6,4,8,16,1,1,0,3,7
3766,33051,0,0,15,100,71,243,108,94,219,3,9,1,8,9
1399,72905,0,0,52,407,114,445,181,165,203,1,3,7,9,1
1570,69702,0,1,8,664,9,240,50,19,57,2,7,7,10,4
3426,70300,1,0,89,1045,61,338,60,46,46,3,5,5,13,8
3074,70643,0,0,66,1218,107,304,23,143,33,1,5,8,4,6
8341,30396,1,0,22,15,0,6,0,1,12,2,1,1,2,7
5180,50616,0,1,56,128,0,16,0,1,4,2,4,0,4,7
6461,62772,0,1,74,581,49,157,43,8,108,1,5,6,11,2
7679,30298,0,0,48,6,3,12,6,1,0,1,1,1,3,3
10702,52413,1,0,67,185,8,133,56,56,12,2,7,1,7,7
7505,44155,1,1,24,22,1,9,0,0,14,1,1,1,2,4
5113,86979,0,0,67,584,100,835,65,83,35,1,5,5,5,2
10858,76532,1,1,38,355,30,177,90,138,30,4,9,5,7,5
2961,42081,1,0,86,175,10,110,54,6,27,2,6,3,4,6
2747,67546,0,0,90,864,134,768,150,38,172,1,4,10,5,3
3010,88420,0,0,87,957,153,612,99,95,153,1,4,7,8,1
5790,31158,1,0,62,25,6,16,20,0,5,2,2,0,3,8
6892,61671,0,1,23,641,7,56,0,0,28,8,10,4,6,8
1743,69719,0,0,99,273,86,208,177,14,43,1,2,3,5,1
3578,49160,0,1,29,122,21,43,25,10,15,2,3,1,6,6
8462,24882,1,0,52,1,4,10,29,0,36,1,1,1,2,6
5558,90933,0,0,90,1020,31,430,62,63,79,1,4,6,4,1
4619,113734,0,0,9,6,2,3,1,262,3,0,27,0,0,1
8780,59292,0,1,71,378,14,68,19,14,14,2,3,5,8,3
10789,45759,1,1,13,42,1,18,3,0,4,2,2,0,3,7
10779,22148,0,0,16,15,5,14,0,4,11,1,1,0,3,7
5896,73395,0,0,94,272,7,80,20,7,11,1,4,4,6,2
2337,29819,1,0,77,9,1,24,2,1,2,3,3,0,3,6
10951,45688,0,1,20,279,0,18,0,0,9,2,3,1,8,4
544,62820,0,0,51,398,61,265,138,61,53,1,3,4,6,1
17,60491,0,1,81,637,47,237,12,19,76,4,6,11,7,5
10680,33235,1,0,71,45,0,16,2,1,6,1,3,0,3,7
3265,35701,0,0,36,21,1,9,7,3,5,1,1,0,3,6
5623,31535,1,0,95,15,4,13,0,0,19,1,1,1,2,7
5832,92556,0,0,32,493,183,352,184,23,28,0,3,5,13,0
5544,67384,0,1,32,957,40,175,158,53,107,2,7,8,5,5
6417,80573,0,0,85,829,138,430,60,92,15,1,4,6,13,2
5831,77870,0,1,93,1017,50,500,65,50,133,3,5,5,5,8
7101,52278,0,1,24,953,0,71,0,0,174,6,10,5,10,8
10176,57107,0,1,44,159,0,120,0,0,137,7,4,4,8,8
2326,18929,0,0,15,32,0,8,23,4,18,1,1,0,4,6
4385,36038,1,0,82,23,0,15,0,2,7,2,3,0,3,6
2929,20180,0,0,27,18,42,24,15,20,18,1,2,1,4,7
10686,34230,1,1,72,15,0,4,0,0,2,1,1,0,2,7
2546,31878,0,1,7,23,4,5,10,5,23,1,1,0,4,3
3283,70932,0,1,57,200,193,100,46,185,185,2,6,2,12,3
3138,91249,0,0,84,1324,27,119,71,108,27,0,7,9,6,4
4994,77598,0,0,53,1193,33,281,129,66,33,1,7,5,13,3
7966,80982,1,1,48,505,137,401,104,22,22,3,11,5,11,5
3112,22701,1,0,2,2,4,9,0,4,5,1,1,0,3,5
10872,55212,0,1,65,1103,0,45,0,0,34,3,4,2,11,8
2181,70617,0,0,45,353,61,753,40,46,27,1,3,3,7,2
1867,64849,0,0,42,652,48,350,94,84,108,1,9,3,6,5
1518,62694,1,1,29,379,6,157,25,91,91,5,9,3,7,7
5734,61917,1,1,83,46,4,36,2,2,1,1,2,0,4,5
2878,67472,0,1,93,162,31,127,8,17,69,2,4,2,7,3
1458,21059,1,0,40,8,3,19,3,3,8,3,3,0,3,6
7007,29543,2,0,47,17,3,18,3,4,18,2,3,1,2,7
6200,75903,0,1,50,340,108,185,130,38,100,2,6,6,9,3
1403,34984,1,1,40,8,4,15,3,5,3,2,1,0,3,7
4827,54998,0,1,3,154,22,202,39,30,8,5,4,2,9,4
6250,54356,0,1,62,710,15,30,20,0,0,3,11,2,8,8
9291,34242,0,1,25,8,2,4,0,0,1,1,0,0,3,5
2478,25410,1,0,48,2,2,4,13,13,4,1,1,0,4,4
1139,73356,0,0,56,1050,14,322,0,14,112,1,5,11,5,2
5138,28320,0,1,68,19,1,14,3,2,4,1,1,0,3,8
5393,23763,1,0,64,22,0,6,6,2,6,1,1,0,3,7
10413,72570,0,0,67,274,83,216,151,141,224,1,4,6,12,1
5015,34529,1,0,94,68,6,38,3,6,41,2,2,2,3,7
10868,70792,0,0,82,344,45,654,104,11,114,2,3,4,10,3
10676,63211,0,0,3,145,193,459,205,26,145,2,3,8,7,2
2495,83891,0,1,24,217,38,350,111,85,15,1,4,7,10,1
7842,36065,1,1,54,18,7,34,10,2,3,3,3,0,3,8
9955,39898,0,1,20,69,8,26,12,7,12,2,3,0,4,7
6663,51141,0,0,96,144,0,7,0,0,6,1,3,1,4,5
2162,56939,0,1,19,256,34,103,90,29,49,2,3,3,10,3
3434,80872,0,0,60,483,72,567,94,12,108,1,4,4,10,1
7919,72335,0,0,2,1285,105,653,28,21,0,1,10,4,8,8
5626,61798,0,0,13,338,4,89,11,8,13,1,4,2,9,4
6428,76842,0,0,37,605,10,345,84,54,32,1,1,8,7,0
8514,29478,1,0,59,8,0,7,3,1,1,1,1,0,3,6
10448,46998,0,1,55,172,41,86,45,6,27,5,5,3,5,7
2109,96843,0,0,60,448,71,951,40,17,17,1,6,11,10,2
7530,56551,1,1,48,67,4,32,17,2,16,3,2,1,4,4
8925,70053,0,1,38,512,53,98,81,179,89,3,8,5,10,5
3009,71670,0,0,8,1462,16,128,0,0,160,1,5,3,6,6
6355,44359,1,1,19,20,0,14,7,3,1,3,2,0,4,3
3517,40887,1,1,32,50,4,44,10,10,43,3,3,1,3,9
1158,48877,0,1,27,102,1,15,2,0,24,1,3,0,4,7
6203,74485,0,0,58,499,149,815,173,49,49,1,6,7,12,3
7165,64474,0,1,59,381,35,172,56,86,93,2,8,2,10,5
3595,77226,0,1,29,631,43,239,128,76,21,2,6,8,12,3
8537,72643,0,0,60,526,80,553,123,94,53,1,3,10,7,2
4331,85738,0,0,41,913,26,376,17,26,13,1,3,6,11,1
6281,55686,0,1,27,673,0,199,37,47,26,2,6,3,5,4
4338,39062,1,0,28,23,0,9,0,0,12,1,1,0,3,4
2452,34600,1,1,8,199,33,60,8,3,15,5,5,2,5,8
9507,40794,0,1,18,261,23,73,4,23,50,2,6,3,5,7
8360,54690,1,1,76,111,16,37,7,9,18,3,3,1,5,3
10311,4428,0,1,0,16,4,12,2,4,321,0,25,0,0,1
5117,32632,0,0,32,63,151,137,153,19,53,2,4,4,8,5
4867,38236,1,1,2,58,0,18,2,0,10,4,3,0,4,7
9289,36781,1,0,16,29,1,17,0,3,13,1,2,1,2,8
10913,31385,1,0,56,3,2,12,0,1,9,1,1,0,2,8
3032,24570,1,0,97,28,34,62,11,14,44,3,4,0,4,9
8524,25509,1,0,15,40,3,30,10,7,11,3,3,0,3,9
3334,94642,0,0,35,879,143,797,106,143,143,0,5,7,9,1
4470,58646,0,1,3,62,1,44,6,5,22,1,2,1,4,4
1406,53201,1,1,49,280,7,81,20,0,27,8,6,3,5,7
8619,21994,0,1,4,9,0,6,3,1,3,1,0,0,3,5
10821,57113,1,1,45,182,4,33,0,2,42,6,4,1,5,7
4552,51373,0,0,37,83,2,101,64,26,117,1,3,5,3,4
898,23477,1,0,39,38,15,54,3,8,29,3,3,0,4,8
9797,58116,0,1,38,228,19,130,4,11,51,2,3,3,8,2
10949,72968,0,0,8,1092,37,592,145,37,55,1,5,5,8,3
8212,39791,0,1,89,85,15,27,13,13,21,2,3,1,4,7
6248,91712,0,0,47,1276,24,746,94,29,48,0,9,7,11,3
10164,94472,0,1,75,1017,33,417,108,100,16,1,5,5,5,5
4547,13672,1,1,86,6,2,9,2,1,5,2,1,0,3,8
6815,96547,0,0,4,448,21,125,52,101,62,0,7,6,8,2
4122,79205,0,0,73,504,23,117,179,28,44,1,6,5,4,4
10841,56559,0,1,46,226,22,133,41,31,31,3,4,3,8,4
5370,32644,1,0,38,239,3,141,0,7,23,4,7,1,6,8
176,67506,0,1,73,90,38,67,33,36,67,1,4,1,6,3
4860,24206,1,0,66,7,2,8,3,2,3,1,1,0,3,6
10757,28420,1,0,36,4,2,5,2,0,0,1,1,0,2,6
4023,22979,1,0,29,16,17,19,20,21,22,3,3,2,2,8
6679,33279,0,0,29,10,3,3,0,0,0,1,0,0,3,3
9923,46423,1,1,6,68,0,16,0,0,8,3,2,0,4,7
7181,30368,0,1,97,35,0,13,2,0,2,2,2,0,3,8
3599,63684,0,1,61,575,80,428,208,93,80,3,8,4,8,5
405,41638,0,1,68,315,0,31,4,0,91,4,5,5,3,8
6870,68805,0,1,73,182,2,49,17,13,20,1,3,1,7,2
832,65814,0,1,90,561,14,113,10,14,35,3,8,2,10,5
2002,71964,0,0,81,587,51,932,180,34,86,1,5,6,5,3
3657,39146,1,0,1,94,1,33,13,12,12,3,4,0,4,8
500,96876,0,0,79,908,43,735,40,194,21,1,7,7,9,2
1951,34445,0,0,92,228,122,122,208,129,30,6,11,2,8,9
3262,68281,0,0,31,995,112,417,42,48,41,1,2,9,13,5
4102,37284,1,1,46,11,1,2,2,1,6,1,0,0,3,6
7042,36790,0,0,14,3,3,14,15,21,10,1,2,1,2,9
10598,27943,1,1,89,12,1,16,4,1,3,3,2,0,3,8
255,22263,1,1,31,17,0,2,0,0,2,2,1,0,3,6
2375,30261,1,2,75,8,0,5,0,3,6,1,0,0,3,8
9829,28587,1,0,42,22,4,17,12,10,13,3,2,0,4,6
6214,43815,1,0,53,14,10,29,4,7,15,1,2,0,3,6
4954,48195,1,1,53,106,27,68,52,7,5,6,4,2,5,6
7861,77027,0,1,23,820,57,242,45,0,11,2,8,3,6,4
4837,71322,0,1,57,753,43,226,69,10,204,2,8,5,13,4
9423,32765,1,0,49,13,3,17,7,3,3,2,2,0,4,5
4198,29672,1,1,6,9,1,3,0,4,8,1,0,0,3,6
153,23272,0,0,29,19,3,6,4,2,12,1,1,0,3,4
9323,49912,0,1,5,520,8,223,32,49,42,4,10,5,7,8
10001,7500,1,0,98,5,17,17,13,14,34,4,2,1,3,9
3945,68117,0,1,80,618,44,215,0,17,36,2,11,8,4,6
3799,67225,0,1,4,315,35,322,46,7,143,3,7,2,11,5
8625,17649,1,0,70,15,1,23,0,5,1,3,3,0,3,8
3491,55914,0,1,32,384,60,364,119,101,232,4,11,6,8,7
983,40059,1,0,82,110,29,92,28,10,145,1,6,2,3,8
9119,60905,0,1,27,208,17,76,36,17,38,2,3,3,7,2
4786,75330,1,1,94,555,82,257,93,61,61,4,10,3,12,6
5872,60689,0,1,23,240,90,216,63,6,24,4,4,4,10,3
6568,38680,1,0,97,11,0,36,15,5,12,1,2,0,3,7
